dagD30.txt 1234x1.txt 0.05 20 0.66 True 0.5 10000000194.25 {0: [1, 2, 3, 4, 5, 34], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], 2: [20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 36, 37, 35], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 0]} 
dagD30.txt 1234x1.txt 0.1 100 0.6 True 0.6 198.75 {0: [0, 1, 2, 3, 4, 5, 12], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 28], 2: [20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 19], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 35]} 
dagD30.txt 1234x1.txt 0.05 20 0.65 True 0.7 195.33333333333334 {0: [0, 1, 3, 4, 5, 30], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 25], 2: [19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 33, 34, 35, 36, 37, 32], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 2]} 
dagD30.txt 1234x1.txt 0.07 20 0.66 True 0.7 195.75 {0: [0, 2, 3, 4, 12, 5], 1: [6, 7, 9, 10, 13, 14, 15, 16, 17, 18, 27, 19], 2: [20, 21, 22, 23, 24, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 1, 11], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 25, 8]} 
dagD30.txt 1234x1.txt 0.1 20 0.625 True 0.7 194.33333333333334 {0: [1, 2, 3, 33, 21, 5], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 28, 19], 2: [20, 22, 23, 24, 25, 26, 27, 30, 31, 32, 34, 35, 36, 37, 4, 29, 12], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 0]} 
dagD30.txt 1234x1.txt 0.05 50 0.65 True 0.7 194.0 {0: [0, 1, 2, 3, 4, 21, 19], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 28, 5], 2: [20, 22, 23, 24, 26, 27, 30, 31, 32, 33, 34, 35, 36, 37, 29, 15], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 25]} 
dagD30.txt 1234x1.txt 0.07 50 0.66 True 0.7 193.0 {0: [0, 1, 3, 4, 5, 36, 12], 1: [6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 26, 13], 2: [19, 20, 21, 22, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34, 37, 27, 35], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 2]} 
dagD30.txt 1234x1.txt 0.1 50 0.675 True 0.7 193.5 {0: [0, 1, 2, 3, 4, 5, 11, 7], 1: [6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 36, 21], 2: [19, 20, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 34, 35, 37, 33, 10], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 25]} 
dagD30.txt 1234x1.txt 0.05 100 0.63 True 0.7 194.5 {0: [0, 2, 3, 4, 5, 24], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 28], 2: [19, 20, 21, 22, 23, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 37, 1], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 36]} 
dagD30.txt 1234x1.txt 0.07 100 0.655 True 0.7 193.0 {0: [0, 1, 3, 4, 5, 22], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], 2: [20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 34], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 2]} 
dagD30.txt 1234x1.txt 0.1 100 0.645 True 0.7 194.0 {0: [0, 1, 2, 3, 4, 5, 28], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 35], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 31, 32, 33, 34, 36, 37, 30], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 12]} 
dagD30.txt 1234x1.txt 0.05 20 0.65 True 0.8 194.5 {0: [0, 2, 3, 4, 5, 15], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 29, 1], 2: [19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 37, 23, 24], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 36]} 
dagD30.txt 1234x1.txt 0.07 20 0.67 True 0.8 195.5 {0: [0, 1, 2, 3, 4, 5, 36], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 23], 2: [19, 20, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 26], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 21]} 
dagD30.txt 1234x1.txt 0.1 20 0.655 True 0.8 194.66666666666666 {0: [0, 1, 3, 4, 5, 24], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 25], 2: [19, 20, 21, 22, 23, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 27], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 2]} 
dagD30.txt 1234x1.txt 0.05 50 0.7 True 0.8 193.33333333333334 {0: [0, 1, 2, 3, 4, 5, 36], 1: [9, 10, 11, 12, 13, 14, 15, 16, 17, 6, 30, 24], 2: [19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 31, 33, 34, 37, 32, 35, 18], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 7, 8]} 
dagD30.txt 1234x1.txt 0.07 50 0.66 True 0.8 194.0 {0: [0, 1, 2, 3, 4, 5, 19], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 32], 2: [20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 23], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 12]} 
dagD30.txt 1234x1.txt 0.1 50 0.645 True 0.8 193.25 {0: [0, 1, 3, 4, 5, 27], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 26], 2: [19, 20, 21, 22, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 2], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 12]} 
dagD30.txt 1234x1.txt 0.05 100 0.66 True 0.8 194.25 {0: [0, 1, 2, 3, 4, 32], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], 2: [20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 5]} 
dagD30.txt 1234x1.txt 0.07 100 0.655 True 0.8 193.5 {0: [0, 1, 3, 4, 5, 34], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 2], 2: [19, 20, 21, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 22], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 25]} 
dagD30.txt 1234x1.txt 0.1 100 0.66 True 0.8 193.0 {0: [0, 1, 4, 5, 27, 3], 1: [6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 26, 30], 2: [19, 20, 21, 22, 23, 24, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 12, 15], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 2]} 
dagD30.txt 1234x1.txt 0.05 20 0.66 True 0.5 10000000193.666666 {0: [0, 1, 2, 3, 4, 5, 36], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 23], 2: [19, 20, 21, 22, 24, 25, 26, 27, 29, 30, 31, 33, 34, 35, 37, 32], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 28]} 
dagD30.txt 1234x1.txt 0.07 20 0.675 True 0.5 10000000194.5 {0: [0, 1, 2, 3, 4, 5, 25], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20], 2: [19, 21, 22, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 37, 28], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 36]} 
dagD30.txt 1234x1.txt 0.1 20 0.68 True 0.5 10000000194.25 {0: [0, 2, 3, 4, 5, 25, 8], 1: [6, 7, 9, 11, 12, 13, 14, 15, 17, 18, 35, 16], 2: [19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 36, 37, 30], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 10, 1]} 
dagD30.txt 1234x1.txt 0.05 50 0.635 True 0.5 10000000194.5 {0: [0, 2, 3, 4, 5, 24], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 1], 2: [19, 20, 21, 22, 23, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 25], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 36]} 
dagD30.txt 1234x1.txt 0.07 50 0.65 True 0.5 10000000194.5 {0: [0, 1, 2, 3, 4, 29], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 28], 2: [19, 20, 22, 23, 24, 25, 26, 27, 30, 31, 32, 33, 34, 35, 36, 37, 21], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 5]} 
dagD30.txt 1234x1.txt 0.1 50 0.68 True 0.5 10000000192.75 {0: [0, 1, 2, 3, 4, 5, 36], 1: [6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 21], 2: [20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 11], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 19]} 
dagD30.txt 1234x1.txt 0.05 100 0.65 True 0.5 10000000195.0 {0: [1, 2, 3, 4, 5, 10, 21], 1: [6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 24], 2: [19, 20, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 34, 8], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 0]} 
dagD30.txt 1234x1.txt 0.07 100 0.63 True 0.5 10000000193.5 {0: [0, 1, 2, 3, 4, 5, 12], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 33], 2: [19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 34, 35, 36, 37, 22], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 28]} 
dagD30.txt 1234x1.txt 0.1 100 0.635 True 0.5 10000000193.25 {0: [0, 1, 3, 4, 5, 23, 20, 28], 1: [6, 8, 9, 10, 11, 15, 16, 17, 18, 27, 13, 2], 2: [19, 21, 22, 24, 25, 26, 29, 31, 32, 33, 34, 35, 36, 37, 30, 7, 14], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 12]} 
dagD30.txt 1234x1.txt 0.05 20 0.6 True 0.6 199.75 {0: [1, 2, 3, 4, 5, 30], 1: [6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 0], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 37, 14], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 34]} 
dagD30.txt 1234x1.txt 0.07 20 0.595 True 0.6 200.66666666666666 {0: [0, 1, 2, 3, 4, 5, 12], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 29], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 36, 37, 16], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 35]} 
dagD30.txt 1234x1.txt 0.1 20 0.595 True 0.6 200.5 {0: [0, 3, 5, 12, 27], 1: [6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 2, 28], 2: [19, 20, 21, 22, 23, 25, 26, 29, 30, 31, 32, 33, 34, 35, 36, 37, 1, 4], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 24, 10]} 
dagD30.txt 1234x1.txt 0.05 50 0.6 True 0.6 198.75 {0: [0, 1, 3, 4, 5, 24], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 2], 2: [19, 20, 21, 22, 23, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 28], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 35]} 
dagD30.txt 1234x1.txt 0.07 50 0.585 True 0.6 199.75 {0: [1, 4, 5, 3, 30], 1: [6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 0, 2], 2: [19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 37, 10, 36], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 24, 8]} 
dagD30.txt 1234x1.txt 0.1 50 0.6 True 0.6 198.75 {0: [0, 1, 2, 3, 5, 12], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 34], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 36, 37, 4], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 35]} 
dagD30.txt 1234x1.txt 0.05 100 0.595 True 0.6 198.75 {0: [0, 1, 3, 4, 5, 23], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 2], 2: [19, 20, 21, 22, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 28], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 35]} 
dagD30.txt 1234x1.txt 0.07 100 0.595 True 0.6 198.75 {0: [0, 1, 3, 4, 5, 30], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 2], 2: [20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 36, 37, 19], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 35]} 
dagD30.txt 1234x1.txt 0.1 100 0.6 True 0.6 198.75 {0: [0, 1, 3, 4, 5, 24], 1: [6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 2], 2: [19, 20, 21, 22, 23, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 10], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 29]} 
dagD30.txt 1234x1.txt 0.05 20 0.655 True 0.7 194.75 {0: [0, 1, 2, 3, 4, 5, 20, 23], 1: [6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 18, 29], 2: [19, 21, 22, 24, 25, 26, 30, 31, 32, 33, 34, 35, 36, 37, 27, 28], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 14, 8]} 
dagD30.txt 1234x1.txt 0.07 20 0.645 True 0.7 195.33333333333334 {0: [0, 2, 3, 4, 5, 15], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 32], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 37, 1], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 36]} 
dagD30.txt 1234x1.txt 0.1 20 0.64 True 0.7 194.5 {0: [0, 2, 3, 4, 5, 26], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 1], 2: [19, 20, 21, 22, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34, 35, 37, 27], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 36]} 
dagD30.txt 1234x1.txt 0.05 50 0.65 True 0.7 194.0 {0: [0, 3, 4, 5, 9, 12], 1: [6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 29, 21], 2: [19, 20, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 1, 22], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 2]} 
dagD30.txt 1234x1.txt 0.07 50 0.625 True 0.7 193.5 {0: [0, 1, 3, 4, 5, 33], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 2], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 34, 36, 37, 35], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 28]} 
dagD30.txt 1234x1.txt 0.1 50 0.655 True 0.7 193.0 {0: [0, 1, 2, 3, 4, 5, 36], 1: [6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 24], 2: [20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 14], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 19]} 
dagD30.txt 1234x1.txt 0.05 100 0.65 True 0.7 193.5 {0: [0, 1, 3, 4, 5, 22], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 2], 2: [19, 20, 21, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 28], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 25]} 
dagD30.txt 1234x1.txt 0.07 100 0.675 True 0.7 193.0 {0: [0, 1, 3, 4, 5, 36, 25], 1: [6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 9], 2: [20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 34, 37, 35, 33], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 2]} 
dagD30.txt 1234x1.txt 0.1 100 0.63 True 0.7 193.5 {0: [0, 1, 3, 4, 5, 27], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], 2: [20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34, 35, 36, 37, 2], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 28]} 
dagD30.txt 1234x1.txt 0.05 20 0.65 True 0.8 194.0 {0: [0, 1, 2, 3, 4, 22], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 33], 2: [19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 5], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 12]} 
dagD30.txt 1234x1.txt 0.07 20 0.63 True 0.8 193.5 {0: [0, 1, 2, 3, 4, 5, 12], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 33], 2: [19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 34, 35, 36, 37, 22], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 28]} 
dagD30.txt 1234x1.txt 0.1 20 0.67 True 0.8 193.0 {0: [0, 1, 3, 4, 27, 36], 1: [6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 7], 2: [20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 37, 35, 5], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 2]} 
dagD30.txt 1234x1.txt 0.05 50 0.635 True 0.8 194.5 {0: [0, 2, 3, 4, 5, 9], 1: [6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 27], 2: [19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 37, 1], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 36]} 
dagD30.txt 1234x1.txt 0.07 50 0.665 True 0.8 194.0 {0: [0, 1, 2, 3, 4, 5, 19], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 29], 2: [20, 21, 22, 23, 24, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 12], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 25]} 
dagD30.txt 1234x1.txt 0.1 50 0.68 True 0.8 193.0 {0: [0, 1, 3, 4, 5, 36, 19], 1: [7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 34, 33], 2: [20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 35, 37, 15, 6], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 2]} 
dagD30.txt 1234x1.txt 0.05 100 0.64 True 0.8 194.33333333333334 {0: [0, 1, 2, 3, 4, 5, 12], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 33], 2: [20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 36, 37, 35], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 19]} 
dagD30.txt 1234x1.txt 0.07 100 0.635 True 0.8 194.25 {0: [0, 1, 2, 3, 4, 22], 1: [6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 24], 2: [19, 20, 21, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 14], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 5]} 
dagD30.txt 1234x1.txt 0.1 100 0.645 True 0.8 194.0 {0: [0, 1, 2, 3, 4, 5, 28], 1: [6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 26], 2: [19, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 35], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 14]} 
