dagA20.txt 1234x1.txt 0.05 20 0.7622377622377622 True 0.5 10000000147.333334 {0: [0, 1, 2, 4, 26], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 19], 2: [15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA20.txt 1234x1.txt 0.07 20 0.7692307692307693 True 0.8 147.5 {0: [1, 2, 3, 7, 4], 1: [5, 6, 8, 9, 10, 12, 13, 14, 19], 2: [16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 0, 15], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 29, 11]} 
dagA20.txt 1234x1.txt 0.1 20 0.7412587412587412 True 0.8 147.75 {0: [0, 2, 4, 3, 7], 1: [6, 8, 9, 10, 11, 12, 13, 17, 19], 2: [15, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 5, 1, 29], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 16, 14]} 
dagA20.txt 1234x1.txt 0.05 50 0.7832167832167832 True 0.8 148.75 {0: [0, 1, 2, 3, 16], 1: [5, 7, 8, 9, 10, 11, 12, 13, 14, 6], 2: [15, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 21], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 4]} 
dagA20.txt 1234x1.txt 0.07 50 0.7972027972027972 True 0.8 147.33333333333334 {0: [1, 2, 3, 16, 4], 1: [6, 7, 8, 9, 10, 11, 12, 14, 13, 0], 2: [15, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 29, 28, 19], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA20.txt 1234x1.txt 0.1 50 0.7762237762237763 True 0.8 148.0 {0: [0, 2, 3, 4, 29], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 23], 2: [15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 1], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA20.txt 1234x1.txt 0.05 100 0.7692307692307693 True 0.8 149.0 {0: [1, 2, 3, 27], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 4], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA20.txt 1234x1.txt 0.07 100 0.7972027972027972 True 0.8 148.75 {0: [0, 1, 3, 2], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 26], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29, 25], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 4]} 
dagA20.txt 1234x1.txt 0.1 100 0.7902097902097902 True 0.8 148.0 {0: [0, 2, 3, 4, 29], 1: [5, 6, 7, 8, 9, 10, 11, 13, 14, 27], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 1], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 12]} 
dagA20.txt 1234x1.txt 0.05 20 0.7762237762237763 True 0.5 10000000148.0 {0: [1, 2, 3, 4, 6], 1: [5, 8, 9, 10, 11, 12, 13, 14, 18], 2: [15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 7, 26]} 
dagA20.txt 1234x1.txt 0.07 20 0.7762237762237763 True 0.5 10000000147.75 {0: [0, 1, 2, 4, 7], 1: [5, 6, 8, 9, 10, 11, 12, 13, 14, 20], 2: [16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 15]} 
dagA20.txt 1234x1.txt 0.1 20 0.8181818181818182 True 0.5 10000000148.0 {0: [1, 2, 3, 4, 29], 1: [5, 6, 7, 8, 9, 10, 11, 13, 14, 0], 2: [15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 21], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 12]} 
dagA20.txt 1234x1.txt 0.05 50 0.8111888111888111 True 0.5 10000000147.666666 {0: [0, 1, 2, 3, 26], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 4], 2: [15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 27, 28, 29, 23], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 14]} 
dagA20.txt 1234x1.txt 0.07 50 0.7832167832167832 True 0.5 10000000148.0 {0: [0, 1, 2, 4, 7], 1: [5, 8, 9, 10, 11, 12, 13, 14, 3], 2: [15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 6], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 21]} 
dagA20.txt 1234x1.txt 0.1 50 0.8111888111888111 True 0.5 10000000147.5 {0: [1, 2, 3, 4, 16], 1: [5, 6, 7, 8, 9, 10, 11, 13, 14, 0], 2: [15, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 17], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 12]} 
dagA20.txt 1234x1.txt 0.05 100 0.7342657342657343 True 0.5 10000000148.0 {0: [0, 2, 3, 4, 26], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 1], 2: [15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 28, 29, 5], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 21]} 
dagA20.txt 1234x1.txt 0.07 100 0.7902097902097902 True 0.5 10000000147.5 {0: [0, 2, 3, 4, 16], 1: [5, 6, 7, 8, 9, 10, 11, 13, 14, 1], 2: [17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 15], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 12]} 
dagA20.txt 1234x1.txt 0.1 100 0.7972027972027972 True 0.5 10000000147.666666 {0: [0, 1, 2, 3, 26], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 4], 2: [15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 19], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA20.txt 1234x1.txt 0.05 20 0.7762237762237763 True 0.6 10000000148.75 {0: [0, 1, 2, 3], 1: [5, 6, 7, 8, 10, 11, 12, 13, 14, 27], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 9], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 4]} 
dagA20.txt 1234x1.txt 0.07 20 0.7692307692307693 True 0.6 10000000148.333334 {0: [1, 3, 4, 17], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2], 2: [15, 16, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 21]} 
dagA20.txt 1234x1.txt 0.1 20 0.7832167832167832 True 0.6 10000000147.5 {0: [0, 1, 2, 3, 26], 1: [5, 6, 7, 8, 9, 11, 12, 13, 28, 10], 2: [15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 29, 4, 14], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 20]} 
dagA20.txt 1234x1.txt 0.05 50 0.7902097902097902 True 0.6 10000000149.25 {0: [1, 2, 3, 4, 29], 1: [5, 6, 7, 8, 9, 10, 11, 12, 14, 13], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 28]} 
dagA20.txt 1234x1.txt 0.07 50 0.7272727272727273 True 0.6 10000000148.75 {0: [0, 1, 2, 3], 1: [5, 6, 7, 8, 9, 11, 12, 13, 14, 25], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 10], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 4]} 
dagA20.txt 1234x1.txt 0.1 50 0.7832167832167832 True 0.6 10000000147.5 {0: [0, 1, 2, 3, 26], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 29], 2: [15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 4], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 20]} 
dagA20.txt 1234x1.txt 0.05 100 0.7692307692307693 True 0.6 10000000147.75 {0: [0, 1, 2, 3], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 29], 2: [16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 4], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 15]} 
dagA20.txt 1234x1.txt 0.07 100 0.7692307692307693 True 0.6 10000000149.0 {0: [0, 1, 3, 2], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20], 2: [15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 26], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 4]} 
dagA20.txt 1234x1.txt 0.1 100 0.7762237762237763 True 0.6 10000000148.666666 {0: [1, 2, 27, 4], 1: [5, 6, 7, 8, 9, 10, 12, 13, 14, 26, 11], 2: [16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 0, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 15]} 
dagA20.txt 1234x1.txt 0.05 20 0.6853146853146853 True 0.7 148.33333333333334 {0: [1, 23, 16, 0], 1: [11, 12, 13, 3, 15, 27, 5, 9, 2], 2: [17, 18, 19, 20, 22, 24, 25, 26, 28, 29, 8, 4, 6, 10, 21], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 7, 14]} 
dagA20.txt 1234x1.txt 0.07 20 0.7832167832167832 True 0.7 10000000149.0 {0: [0, 1, 2, 3, 26], 1: [5, 6, 7, 8, 9, 11, 12, 13, 14, 4], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 27], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 10]} 
dagA20.txt 1234x1.txt 0.1 20 0.6923076923076923 True 0.7 147.5 {0: [0, 3, 7, 18], 1: [6, 8, 10, 11, 12, 13, 14, 27, 26, 4], 2: [15, 16, 17, 19, 21, 22, 23, 24, 25, 28, 29, 1, 5, 9], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 20, 2]} 
dagA20.txt 1234x1.txt 0.05 50 0.6923076923076923 True 0.7 150.5 {0: [1, 2, 3, 4, 26], 1: [5, 6, 7, 8, 9, 11, 12, 13, 14, 20, 15], 2: [16, 18, 19, 21, 22, 23, 24, 25, 27, 28, 0, 10], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 17, 29]} 
dagA20.txt 1234x1.txt 0.07 50 0.6783216783216783 True 0.7 152.0 {0: [1, 2, 3, 27], 1: [5, 6, 7, 8, 11, 12, 13, 14, 25, 0], 2: [15, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29, 4, 9], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 10, 16]} 
dagA20.txt 1234x1.txt 0.1 50 0.6993006993006993 True 0.7 149.0 {0: [0, 1, 4, 26, 6], 1: [7, 8, 9, 11, 12, 13, 14, 3, 25], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 28, 29, 27, 10], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5, 2]} 
dagA20.txt 1234x1.txt 0.05 100 0.7902097902097902 True 0.7 10000000148.0 {0: [1, 2, 3, 4, 11], 1: [5, 6, 7, 8, 9, 10, 12, 13, 14, 15], 2: [16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 17]} 
dagA20.txt 1234x1.txt 0.07 100 0.7972027972027972 True 0.7 10000000147.0 {0: [0, 1, 2, 3, 26], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 4], 2: [15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 14], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 17]} 
dagA20.txt 1234x1.txt 0.1 100 0.6993006993006993 True 0.7 149.0 {0: [0, 3, 16, 8, 26], 1: [5, 6, 7, 11, 12, 13, 14, 23, 1, 28], 2: [15, 17, 18, 19, 20, 21, 22, 24, 25, 27, 29, 4, 2, 9], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 10]} 
dagA20.txt 1234x1.txt 0.05 20 0.7762237762237763 True 0.8 148.0 {0: [1, 3, 4, 29, 2], 1: [6, 7, 9, 10, 11, 12, 13, 14, 5, 25], 2: [15, 16, 17, 19, 20, 21, 22, 23, 24, 26, 27, 28, 18, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 8]} 
dagA20.txt 1234x1.txt 0.07 20 0.7412587412587412 True 0.8 149.25 {0: [0, 3, 4, 21], 1: [5, 6, 7, 8, 10, 11, 12, 13, 14, 1], 2: [15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 2], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 9]} 
dagA20.txt 1234x1.txt 0.1 20 0.7412587412587412 True 0.8 148.33333333333334 {0: [0, 2, 3, 4, 7], 1: [5, 8, 9, 10, 11, 12, 13, 14, 20, 6], 2: [15, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 1, 26], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 29, 16]} 
dagA20.txt 1234x1.txt 0.05 50 0.7762237762237763 True 0.8 147.33333333333334 {0: [0, 2, 3, 4, 16], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 1], 2: [17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 15], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA20.txt 1234x1.txt 0.07 50 0.7902097902097902 True 0.8 148.0 {0: [1, 3, 20, 4], 1: [5, 6, 7, 9, 10, 11, 12, 13, 14, 2, 0], 2: [16, 17, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 18, 15], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 8]} 
dagA20.txt 1234x1.txt 0.1 50 0.7762237762237763 True 0.8 148.75 {0: [0, 1, 2, 27], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 26], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 4]} 
dagA20.txt 1234x1.txt 0.05 100 0.7832167832167832 True 0.8 147.0 {0: [1, 2, 4, 16, 3], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 19], 2: [15, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 20, 0], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA20.txt 1234x1.txt 0.07 100 0.7622377622377622 True 0.8 148.0 {0: [0, 1, 2, 3, 16], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 26], 2: [15, 17, 18, 19, 20, 22, 23, 24, 25, 27, 28, 29, 4], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 21]} 
dagA20.txt 1234x1.txt 0.1 100 0.7762237762237763 True 0.8 147.66666666666666 {0: [0, 2, 3, 4, 26], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 1], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29, 25], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA20.txt 1234x1.txt 0.05 20 0.7622377622377622 True 0.5 10000000149.0 {0: [0, 1, 2, 3], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20], 2: [16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 4], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 15]} 
dagA20.txt 1234x1.txt 0.07 20 0.7832167832167832 True 0.5 10000000149.25 {0: [0, 1, 2, 3], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 26], 2: [15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 27, 28, 29, 4], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 23]} 
dagA20.txt 1234x1.txt 0.1 20 0.7762237762237763 True 0.5 10000000147.75 {0: [0, 1, 2, 3], 1: [5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 4], 2: [17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 8], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 15]} 
dagA20.txt 1234x1.txt 0.05 50 0.7692307692307693 True 0.5 10000000147.666666 {0: [0, 1, 4, 29], 1: [6, 7, 9, 10, 11, 12, 13, 14, 2, 3, 21], 2: [15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 28, 27, 18, 8], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA20.txt 1234x1.txt 0.07 50 0.7692307692307693 True 0.5 10000000147.75 {0: [0, 1, 2, 3], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 29], 2: [16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 4], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 15]} 
dagA20.txt 1234x1.txt 0.1 50 0.7692307692307693 True 0.5 10000000147.0 {0: [0, 1, 2, 3, 26], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 19], 2: [15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 4], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA20.txt 1234x1.txt 0.05 100 0.8181818181818182 True 0.5 10000000148.0 {0: [1, 2, 3, 4, 29], 1: [5, 6, 7, 9, 10, 11, 12, 13, 14, 0], 2: [15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 23], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 8]} 
dagA20.txt 1234x1.txt 0.07 100 0.7902097902097902 True 0.5 10000000148.75 {0: [0, 2, 3, 1], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 29], 2: [15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 16], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 4]} 
dagA20.txt 1234x1.txt 0.1 100 0.7832167832167832 True 0.5 10000000147.5 {0: [2, 3, 4, 26, 0], 1: [5, 6, 7, 8, 9, 10, 13, 14, 1, 29], 2: [15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 20, 11], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 12]} 
dagA20.txt 1234x1.txt 0.05 20 0.8041958041958042 True 0.6 10000000148.0 {0: [0, 1, 2, 3, 16], 1: [5, 6, 7, 8, 9, 10, 11, 13, 14, 4], 2: [15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 26], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 12]} 
dagA20.txt 1234x1.txt 0.07 20 0.7692307692307693 True 0.6 10000000148.75 {0: [0, 1, 2, 19], 1: [5, 6, 7, 9, 10, 11, 12, 13, 14, 3], 2: [15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 8], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 4]} 
dagA20.txt 1234x1.txt 0.1 20 0.7692307692307693 True 0.6 10000000149.0 {0: [0, 1, 2, 3, 7], 1: [5, 6, 8, 9, 10, 11, 12, 13, 14, 17], 2: [15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 26], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 4]} 
dagA20.txt 1234x1.txt 0.05 50 0.7902097902097902 True 0.6 10000000148.0 {0: [0, 1, 2, 4, 29], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 26], 2: [16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 3], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 15]} 
dagA20.txt 1234x1.txt 0.07 50 0.7902097902097902 True 0.6 10000000147.666666 {0: [0, 1, 2, 4, 26], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 3], 2: [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29, 28], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA20.txt 1234x1.txt 0.1 50 0.7902097902097902 True 0.6 10000000147.333334 {0: [1, 2, 3, 4, 11], 1: [5, 6, 8, 9, 10, 12, 13, 14, 0], 2: [15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 7], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 17]} 
dagA20.txt 1234x1.txt 0.05 100 0.7902097902097902 True 0.6 10000000147.333334 {0: [1, 2, 3, 4, 11], 1: [5, 6, 8, 9, 10, 12, 13, 14, 0], 2: [15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 7], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 17]} 
dagA20.txt 1234x1.txt 0.07 100 0.7762237762237763 True 0.6 10000000147.0 {0: [1, 2, 3, 16, 10], 1: [5, 6, 7, 8, 9, 11, 12, 13, 14, 29, 4], 2: [15, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 0, 21], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 17]} 
dagA20.txt 1234x1.txt 0.1 100 0.7832167832167832 True 0.6 10000000147.0 {0: [0, 1, 2, 4, 6], 1: [5, 8, 9, 10, 11, 12, 13, 14, 3], 2: [15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 7], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 21]} 
dagA20.txt 1234x1.txt 0.05 20 0.7972027972027972 True 0.7 10000000147.333334 {0: [1, 2, 3, 4, 16], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 0], 2: [15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5]} 
dagA20.txt 1234x1.txt 0.07 20 0.6783216783216783 True 0.7 148.5 {0: [0, 11, 1, 3], 1: [5, 6, 8, 9, 10, 13, 14, 21, 19], 2: [15, 16, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 7, 4, 12], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 17, 2]} 
dagA20.txt 1234x1.txt 0.1 20 0.7902097902097902 True 0.7 10000000148.75 {0: [0, 1, 3, 2], 1: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 29], 2: [15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 23], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 4]} 
dagA20.txt 1234x1.txt 0.05 50 0.7832167832167832 True 0.7 10000000148.666666 {0: [0, 2, 3, 4, 7], 1: [5, 6, 8, 9, 10, 11, 12, 13, 14, 29], 2: [16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 1], 3: [30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 15]} 
